survtype,countryname,yearweek,indicator,age,value
primary care syndromic,Ireland,2020-W36,ILIconsultationrate,5-14,53.2
primary care syndromic,Ireland,2020-W36,ILIconsultationrate,65+,16.1
primary care syndromic,Ireland,2020-W36,ILIconsultationrate,total,24.4
primary care syndromic,Ireland,2020-W35,ILIconsultationrate,0-4,25.1
primary care syndromic,Ireland,2020-W35,ILIconsultationrate,15-64,26.1
primary care syndromic,Ireland,2020-W35,ILIconsultationrate,5-14,22.2
primary care syndromic,Ireland,2020-W35,ILIconsultationrate,65+,7.8
primary care syndromic,Ireland,2020-W35,ILIconsultationrate,total,23.1
primary care syndromic,Ireland,2020-W34,ILIconsultationrate,0-4,15.5
primary care syndromic,Ireland,2020-W34,ILIconsultationrate,15-64,20.4
primary care syndromic,Ireland,2020-W34,ILIconsultationrate,5-14,7.6
primary care syndromic,Ireland,2020-W34,ILIconsultationrate,65+,8.1
primary care syndromic,Ireland,2020-W34,ILIconsultationrate,total,16.6
primary care syndromic,Ireland,2020-W33,ILIconsultationrate,0-4,15.7
primary care syndromic,Ireland,2020-W33,ILIconsultationrate,15-64,15
primary care syndromic,Ireland,2020-W33,ILIconsultationrate,5-14,7.7
primary care syndromic,Ireland,2020-W33,ILIconsultationrate,65+,10.9
primary care syndromic,Ireland,2020-W33,ILIconsultationrate,total,13.5
primary care syndromic,Ireland,2020-W32,ILIconsultationrate,0-4,5
primary care syndromic,Ireland,2020-W32,ILIconsultationrate,15-64,3.7
primary care syndromic,Ireland,2020-W32,ILIconsultationrate,5-14,0
primary care syndromic,Ireland,2020-W32,ILIconsultationrate,65+,0
primary care syndromic,Ireland,2020-W32,ILIconsultationrate,total,2.8
primary care syndromic,Ireland,2020-W31,ILIconsultationrate,0-4,5
primary care syndromic,Ireland,2020-W31,ILIconsultationrate,15-64,4.8
primary care syndromic,Ireland,2020-W31,ILIconsultationrate,5-14,2.4
primary care syndromic,Ireland,2020-W31,ILIconsultationrate,65+,5.2
primary care syndromic,Ireland,2020-W31,ILIconsultationrate,total,4.5
primary care syndromic,Ireland,2020-W30,ILIconsultationrate,0-4,0
primary care syndromic,Ireland,2020-W30,ILIconsultationrate,15-64,5.3
primary care syndromic,Ireland,2020-W30,ILIconsultationrate,5-14,0
primary care syndromic,Ireland,2020-W30,ILIconsultationrate,65+,13
primary care syndromic,Ireland,2020-W30,ILIconsultationrate,total,5.2
primary care syndromic,Ireland,2020-W29,ILIconsultationrate,0-4,0
primary care syndromic,Ireland,2020-W29,ILIconsultationrate,15-64,8
primary care syndromic,Ireland,2020-W29,ILIconsultationrate,5-14,4.9
primary care syndromic,Ireland,2020-W29,ILIconsultationrate,65+,5.2
primary care syndromic,Ireland,2020-W29,ILIconsultationrate,total,6.6
primary care syndromic,Ireland,2020-W28,ILIconsultationrate,0-4,5
primary care syndromic,Ireland,2020-W28,ILIconsultationrate,15-64,7.5
primary care syndromic,Ireland,2020-W28,ILIconsultationrate,5-14,2.5
primary care syndromic,Ireland,2020-W28,ILIconsultationrate,65+,5.2
primary care syndromic,Ireland,2020-W28,ILIconsultationrate,total,6.3
primary care syndromic,Ireland,2020-W27,ILIconsultationrate,0-4,0
primary care syndromic,Ireland,2020-W27,ILIconsultationrate,15-64,5.3
primary care syndromic,Ireland,2020-W27,ILIconsultationrate,5-14,0
primary care syndromic,Ireland,2020-W27,ILIconsultationrate,65+,2.6
primary care syndromic,Ireland,2020-W27,ILIconsultationrate,total,3.8
primary care syndromic,Ireland,2020-W26,ILIconsultationrate,0-4,0
primary care syndromic,Ireland,2020-W26,ILIconsultationrate,15-64,2.7
primary care syndromic,Ireland,2020-W26,ILIconsultationrate,5-14,4.9
primary care syndromic,Ireland,2020-W26,ILIconsultationrate,65+,7.8
primary care syndromic,Ireland,2020-W26,ILIconsultationrate,total,3.5
primary care syndromic,Ireland,2020-W25,ILIconsultationrate,0-4,5
primary care syndromic,Ireland,2020-W25,ILIconsultationrate,15-64,3.2
primary care syndromic,Ireland,2020-W25,ILIconsultationrate,5-14,0
primary care syndromic,Ireland,2020-W25,ILIconsultationrate,65+,2.6
primary care syndromic,Ireland,2020-W25,ILIconsultationrate,total,2.8
primary care syndromic,Italy,2024-W17,ILIconsultationrate,0-4,1168.9
primary care syndromic,Italy,2024-W17,ILIconsultationrate,15-64,363.7
primary care syndromic,Italy,2024-W17,ILIconsultationrate,5-14,490.1
primary care syndromic,Italy,2024-W17,ILIconsultationrate,65+,189.5
primary care syndromic,Italy,2024-W17,ILIconsultationrate,total,383.5
primary care syndromic,Italy,2024-W16,ILIconsultationrate,0-4,1338.6
primary care syndromic,Italy,2024-W16,ILIconsultationrate,15-64,412.2
primary care syndromic,Italy,2024-W16,ILIconsultationrate,5-14,614.2
primary care syndromic,Italy,2024-W16,ILIconsultationrate,65+,233.6
primary care syndromic,Italy,2024-W16,ILIconsultationrate,total,450.1
primary care syndromic,Italy,2024-W15,ILIconsultationrate,0-4,1363.6
primary care syndromic,Italy,2024-W15,ILIconsultationrate,15-64,442
primary care syndromic,Italy,2024-W15,ILIconsultationrate,5-14,548.2
primary care syndromic,Italy,2024-W15,ILIconsultationrate,65+,246.9
primary care syndromic,Italy,2024-W15,ILIconsultationrate,total,461.6
primary care syndromic,Italy,2024-W14,ILIconsultationrate,0-4,1202.5
primary care syndromic,Italy,2024-W14,ILIconsultationrate,15-64,467
primary care syndromic,Italy,2024-W14,ILIconsultationrate,5-14,532.9
primary care syndromic,Italy,2024-W14,ILIconsultationrate,65+,266.2
primary care syndromic,Italy,2024-W14,ILIconsultationrate,total,469.4
primary care syndromic,Italy,2024-W13,ILIconsultationrate,0-4,1454.1
primary care syndromic,Italy,2024-W13,ILIconsultationrate,15-64,490.7
primary care syndromic,Italy,2024-W13,ILIconsultationrate,5-14,653.5
primary care syndromic,Italy,2024-W13,ILIconsultationrate,65+,254
primary care syndromic,Italy,2024-W13,ILIconsultationrate,total,509.6
primary care syndromic,Italy,2024-W12,ILIconsultationrate,0-4,1696.1
primary care syndromic,Italy,2024-W12,ILIconsultationrate,15-64,527.1
primary care syndromic,Italy,2024-W12,ILIconsultationrate,5-14,748.6
primary care syndromic,Italy,2024-W12,ILIconsultationrate,65+,268.6
primary care syndromic,Italy,2024-W12,ILIconsultationrate,total,561.7
primary care syndromic,Italy,2024-W11,ILIconsultationrate,0-4,1734.3
primary care syndromic,Italy,2024-W11,ILIconsultationrate,15-64,547.3
primary care syndromic,Italy,2024-W11,ILIconsultationrate,5-14,768.1
primary care syndromic,Italy,2024-W11,ILIconsultationrate,65+,286.4
primary care syndromic,Italy,2024-W11,ILIconsultationrate,total,580.9
primary care syndromic,Italy,2024-W10,ILIconsultationrate,0-4,1796.5
primary care syndromic,Italy,2024-W10,ILIconsultationrate,15-64,568.1
primary care syndromic,Italy,2024-W10,ILIconsultationrate,5-14,778.7
primary care syndromic,Italy,2024-W10,ILIconsultationrate,65+,324.1
primary care syndromic,Italy,2024-W10,ILIconsultationrate,total,608.1
primary care syndromic,Italy,2024-W09,ILIconsultationrate,0-4,1910.5
primary care syndromic,Italy,2024-W09,ILIconsultationrate,15-64,604.8
primary care syndromic,Italy,2024-W09,ILIconsultationrate,5-14,824.9
primary care syndromic,Italy,2024-W09,ILIconsultationrate,65+,331.3
primary care syndromic,Italy,2024-W09,ILIconsultationrate,total,644
primary care syndromic,Italy,2024-W08,ILIconsultationrate,0-4,2041.5
primary care syndromic,Italy,2024-W08,ILIconsultationrate,15-64,658.7
primary care syndromic,Italy,2024-W08,ILIconsultationrate,5-14,884.2
primary care syndromic,Italy,2024-W08,ILIconsultationrate,65+,363.8
primary care syndromic,Italy,2024-W08,ILIconsultationrate,total,699.2
primary care syndromic,Italy,2024-W07,ILIconsultationrate,0-4,2141.8
primary care syndromic,Italy,2024-W07,ILIconsultationrate,15-64,663.6
primary care syndromic,Italy,2024-W07,ILIconsultationrate,5-14,896.3
primary care syndromic,Italy,2024-W07,ILIconsultationrate,65+,398.6
primary care syndromic,Italy,2024-W07,ILIconsultationrate,total,716.1
primary care syndromic,Italy,2024-W06,ILIconsultationrate,0-4,2536.8
primary care syndromic,Italy,2024-W06,ILIconsultationrate,15-64,740.1
primary care syndromic,Italy,2024-W06,ILIconsultationrate,5-14,1037.1
primary care syndromic,Italy,2024-W06,ILIconsultationrate,65+,430.4
primary care syndromic,Italy,2024-W06,ILIconsultationrate,total,809.6
primary care syndromic,Italy,2024-W05,ILIconsultationrate,0-4,2806.7
primary care syndromic,Italy,2024-W05,ILIconsultationrate,15-64,817.2
primary care syndromic,Italy,2024-W05,ILIconsultationrate,5-14,1157.2
primary care syndromic,Italy,2024-W05,ILIconsultationrate,65+,459.7
primary care syndromic,Italy,2024-W05,ILIconsultationrate,total,893.7
primary care syndromic,Italy,2024-W04,ILIconsultationrate,0-4,2962.6
primary care syndromic,Italy,2024-W04,ILIconsultationrate,15-64,932.4
primary care syndromic,Italy,2024-W04,ILIconsultationrate,5-14,1195.8
primary care syndromic,Italy,2024-W04,ILIconsultationrate,65+,526.6
primary care syndromic,Italy,2024-W04,ILIconsultationrate,total,990
primary care syndromic,Italy,2024-W03,ILIconsultationrate,0-4,3184.4
primary care syndromic,Italy,2024-W03,ILIconsultationrate,15-64,1158
primary care syndromic,Italy,2024-W03,ILIconsultationrate,5-14,1301.8
primary care syndromic,Italy,2024-W03,ILIconsultationrate,65+,696.2
primary care syndromic,Italy,2024-W03,ILIconsultationrate,total,1185.7
primary care syndromic,Italy,2024-W02,ILIconsultationrate,0-4,3085.2
primary care syndromic,Italy,2024-W02,ILIconsultationrate,15-64,1507.4
primary care syndromic,Italy,2024-W02,ILIconsultationrate,5-14,1367
primary care syndromic,Italy,2024-W02,ILIconsultationrate,65+,896.7
primary care syndromic,Italy,2024-W02,ILIconsultationrate,total,1435
primary care syndromic,Italy,2024-W01,ILIconsultationrate,0-4,3409
primary care syndromic,Italy,2024-W01,ILIconsultationrate,15-64,1814.7
primary care syndromic,Italy,2024-W01,ILIconsultationrate,5-14,1519.9
primary care syndromic,Italy,2024-W01,ILIconsultationrate,65+,1102.6
primary care syndromic,Italy,2024-W01,ILIconsultationrate,total,1698
primary care syndromic,Italy,2023-W52,ILIconsultationrate,0-4,4671
primary care syndromic,Italy,2023-W52,ILIconsultationrate,15-64,1803.8
primary care syndromic,Italy,2023-W52,ILIconsultationrate,5-14,2061.1
primary care syndromic,Italy,2023-W52,ILIconsultationrate,65+,1142
primary care syndromic,Italy,2023-W52,ILIconsultationrate,total,1844.6
primary care syndromic,Italy,2023-W51,ILIconsultationrate,0-4,4691
primary care syndromic,Italy,2023-W51,ILIconsultationrate,15-64,1762.5
primary care syndromic,Italy,2023-W51,ILIconsultationrate,5-14,2182.9
primary care syndromic,Italy,2023-W51,ILIconsultationrate,65+,1074.4
primary care syndromic,Italy,2023-W51,ILIconsultationrate,total,1821.2
primary care syndromic,Italy,2023-W50,ILIconsultationrate,0-4,3678.1
primary care syndromic,Italy,2023-W50,ILIconsultationrate,15-64,1599.1
primary care syndromic,Italy,2023-W50,ILIconsultationrate,5-14,1697.6
primary care syndromic,Italy,2023-W50,ILIconsultationrate,65+,962.8
primary care syndromic,Italy,2023-W50,ILIconsultationrate,total,1578.5
primary care syndromic,Italy,2023-W49,ILIconsultationrate,0-4,2648.3
primary care syndromic,Italy,2023-W49,ILIconsultationrate,15-64,1309.2
primary care syndromic,Italy,2023-W49,ILIconsultationrate,5-14,1242.3
primary care syndromic,Italy,2023-W49,ILIconsultationrate,65+,808.4
primary care syndromic,Italy,2023-W49,ILIconsultationrate,total,1256.1
primary care syndromic,Italy,2023-W48,ILIconsultationrate,0-4,2443
primary care syndromic,Italy,2023-W48,ILIconsultationrate,15-64,1236.6
primary care syndromic,Italy,2023-W48,ILIconsultationrate,5-14,1008.1
primary care syndromic,Italy,2023-W48,ILIconsultationrate,65+,726.7
primary care syndromic,Italy,2023-W48,ILIconsultationrate,total,1153.2
primary care syndromic,Italy,2023-W47,ILIconsultationrate,0-4,1925.8
primary care syndromic,Italy,2023-W47,ILIconsultationrate,15-64,1061.1
primary care syndromic,Italy,2023-W47,ILIconsultationrate,5-14,781.1
primary care syndromic,Italy,2023-W47,ILIconsultationrate,65+,643.5
primary care syndromic,Italy,2023-W47,ILIconsultationrate,total,973.2
primary care syndromic,Italy,2023-W46,ILIconsultationrate,0-4,1607
primary care syndromic,Italy,2023-W46,ILIconsultationrate,15-64,883
primary care syndromic,Italy,2023-W46,ILIconsultationrate,5-14,678.8
primary care syndromic,Italy,2023-W46,ILIconsultationrate,65+,583.1
primary care syndromic,Italy,2023-W46,ILIconsultationrate,total,825.2
primary care syndromic,Italy,2023-W45,ILIconsultationrate,0-4,1273.3
primary care syndromic,Italy,2023-W45,ILIconsultationrate,15-64,748.2
primary care syndromic,Italy,2023-W45,ILIconsultationrate,5-14,560.6
primary care syndromic,Italy,2023-W45,ILIconsultationrate,65+,488.4
primary care syndromic,Italy,2023-W45,ILIconsultationrate,total,690.7
primary care syndromic,Italy,2023-W44,ILIconsultationrate,0-4,1080.1
primary care syndromic,Italy,2023-W44,ILIconsultationrate,15-64,595.6
primary care syndromic,Italy,2023-W44,ILIconsultationrate,5-14,459.2
primary care syndromic,Italy,2023-W44,ILIconsultationrate,65+,395.7
primary care syndromic,Italy,2023-W44,ILIconsultationrate,total,556.8
primary care syndromic,Italy,2023-W43,ILIconsultationrate,0-4,1034.8
primary care syndromic,Italy,2023-W43,ILIconsultationrate,15-64,560.6
primary care syndromic,Italy,2023-W43,ILIconsultationrate,5-14,415.3
primary care syndromic,Italy,2023-W43,ILIconsultationrate,65+,352.9
primary care syndromic,Italy,2023-W43,ILIconsultationrate,total,518.1
primary care syndromic,Italy,2023-W42,ILIconsultationrate,0-4,960.2
primary care syndromic,Italy,2023-W42,ILIconsultationrate,15-64,536.1
primary care syndromic,Italy,2023-W42,ILIconsultationrate,5-14,389.6
primary care syndromic,Italy,2023-W42,ILIconsultationrate,65+,344.2
primary care syndromic,Italy,2023-W42,ILIconsultationrate,total,494.7
primary care syndromic,Italy,2023-W17,ILIconsultationrate,0-4,1108.3
primary care syndromic,Italy,2023-W17,ILIconsultationrate,15-64,304.3
primary care syndromic,Italy,2023-W17,ILIconsultationrate,5-14,466.5
primary care syndromic,Italy,2023-W17,ILIconsultationrate,65+,165.6
primary care syndromic,Italy,2023-W17,ILIconsultationrate,total,335.1
primary care syndromic,Italy,2023-W16,ILIconsultationrate,0-4,1206.6
primary care syndromic,Italy,2023-W16,ILIconsultationrate,15-64,385.3
primary care syndromic,Italy,2023-W16,ILIconsultationrate,5-14,559
primary care syndromic,Italy,2023-W16,ILIconsultationrate,65+,198.4
primary care syndromic,Italy,2023-W16,ILIconsultationrate,total,407.9
primary care syndromic,Italy,2023-W15,ILIconsultationrate,0-4,1327.7
primary care syndromic,Italy,2023-W15,ILIconsultationrate,15-64,424.1
primary care syndromic,Italy,2023-W15,ILIconsultationrate,5-14,561.8
primary care syndromic,Italy,2023-W15,ILIconsultationrate,65+,231.3
primary care syndromic,Italy,2023-W15,ILIconsultationrate,total,445.3
primary care syndromic,Italy,2023-W14,ILIconsultationrate,0-4,1452.9
primary care syndromic,Italy,2023-W14,ILIconsultationrate,15-64,424.2
primary care syndromic,Italy,2023-W14,ILIconsultationrate,5-14,654.7
primary care syndromic,Italy,2023-W14,ILIconsultationrate,65+,221.3
primary care syndromic,Italy,2023-W14,ILIconsultationrate,total,462.1
primary care syndromic,Italy,2023-W13,ILIconsultationrate,0-4,1641.4
primary care syndromic,Italy,2023-W13,ILIconsultationrate,15-64,484.6
primary care syndromic,Italy,2023-W13,ILIconsultationrate,5-14,721.4
primary care syndromic,Italy,2023-W13,ILIconsultationrate,65+,228.9
primary care syndromic,Italy,2023-W13,ILIconsultationrate,total,516.1
primary care syndromic,Italy,2023-W12,ILIconsultationrate,0-4,1785.5
primary care syndromic,Italy,2023-W12,ILIconsultationrate,15-64,528.2
primary care syndromic,Italy,2023-W12,ILIconsultationrate,5-14,847.2
primary care syndromic,Italy,2023-W12,ILIconsultationrate,65+,251.7
primary care syndromic,Italy,2023-W12,ILIconsultationrate,total,571.3
primary care syndromic,Italy,2023-W11,ILIconsultationrate,0-4,1927.6
primary care syndromic,Italy,2023-W11,ILIconsultationrate,15-64,559.2
primary care syndromic,Italy,2023-W11,ILIconsultationrate,5-14,882.4
primary care syndromic,Italy,2023-W11,ILIconsultationrate,65+,257.3
primary care syndromic,Italy,2023-W11,ILIconsultationrate,total,602.9
primary care syndromic,Italy,2023-W10,ILIconsultationrate,0-4,2201.4
primary care syndromic,Italy,2023-W10,ILIconsultationrate,15-64,631.6
primary care syndromic,Italy,2023-W10,ILIconsultationrate,5-14,1049.8
primary care syndromic,Italy,2023-W10,ILIconsultationrate,65+,295.2
primary care syndromic,Italy,2023-W10,ILIconsultationrate,total,690.9
primary care syndromic,Italy,2023-W09,ILIconsultationrate,0-4,2191.4
primary care syndromic,Italy,2023-W09,ILIconsultationrate,15-64,701
primary care syndromic,Italy,2023-W09,ILIconsultationrate,5-14,1092.2
primary care syndromic,Italy,2023-W09,ILIconsultationrate,65+,342.6
primary care syndromic,Italy,2023-W09,ILIconsultationrate,total,748.2
primary care syndromic,Italy,2023-W08,ILIconsultationrate,0-4,2281.6
primary care syndromic,Italy,2023-W08,ILIconsultationrate,15-64,770
primary care syndromic,Italy,2023-W08,ILIconsultationrate,5-14,1158.4
primary care syndromic,Italy,2023-W08,ILIconsultationrate,65+,380.4
primary care syndromic,Italy,2023-W08,ILIconsultationrate,total,809.7
primary care syndromic,Italy,2023-W07,ILIconsultationrate,0-4,2251.1
primary care syndromic,Italy,2023-W07,ILIconsultationrate,15-64,766.3
primary care syndromic,Italy,2023-W07,ILIconsultationrate,5-14,1155.2
primary care syndromic,Italy,2023-W07,ILIconsultationrate,65+,380
primary care syndromic,Italy,2023-W07,ILIconsultationrate,total,807.3
primary care syndromic,Italy,2023-W06,ILIconsultationrate,0-4,2268.5
primary care syndromic,Italy,2023-W06,ILIconsultationrate,15-64,805.2
primary care syndromic,Italy,2023-W06,ILIconsultationrate,5-14,1098.2
primary care syndromic,Italy,2023-W06,ILIconsultationrate,65+,392
primary care syndromic,Italy,2023-W06,ILIconsultationrate,total,824.8
primary care syndromic,Italy,2023-W05,ILIconsultationrate,0-4,2547.3
primary care syndromic,Italy,2023-W05,ILIconsultationrate,15-64,794.4
primary care syndromic,Italy,2023-W05,ILIconsultationrate,5-14,1183.5
primary care syndromic,Italy,2023-W05,ILIconsultationrate,65+,430.8
primary care syndromic,Italy,2023-W05,ILIconsultationrate,total,853.9
