survtype,countryname,yearweek,indicator,age,value
primary care syndromic,France,2020-W51,ILIconsultationrate,65+,9.1
primary care syndromic,France,2020-W51,ILIconsultationrate,total,19
primary care syndromic,France,2020-W50,ILIconsultationrate,0-4,50.8
primary care syndromic,France,2020-W50,ILIconsultationrate,15-64,18.4
primary care syndromic,France,2020-W50,ILIconsultationrate,5-14,6.4
primary care syndromic,France,2020-W50,ILIconsultationrate,65+,7.6
primary care syndromic,France,2020-W50,ILIconsultationrate,total,16.5
primary care syndromic,France,2020-W49,ILIconsultationrate,0-4,24.4
primary care syndromic,France,2020-W49,ILIconsultationrate,15-64,18
primary care syndromic,France,2020-W49,ILIconsultationrate,5-14,12.5
primary care syndromic,France,2020-W49,ILIconsultationrate,65+,7
primary care syndromic,France,2020-W49,ILIconsultationrate,total,15.5
primary care syndromic,France,2020-W48,ILIconsultationrate,0-4,22.5
primary care syndromic,France,2020-W48,ILIconsultationrate,15-64,21.6
primary care syndromic,France,2020-W48,ILIconsultationrate,5-14,9.2
primary care syndromic,France,2020-W48,ILIconsultationrate,65+,7.4
primary care syndromic,France,2020-W48,ILIconsultationrate,total,17.3
primary care syndromic,France,2020-W47,ILIconsultationrate,0-4,17.4
primary care syndromic,France,2020-W47,ILIconsultationrate,15-64,20
primary care syndromic,France,2020-W47,ILIconsultationrate,5-14,10.3
primary care syndromic,France,2020-W47,ILIconsultationrate,65+,13.3
primary care syndromic,France,2020-W47,ILIconsultationrate,total,17.3
primary care syndromic,France,2020-W46,ILIconsultationrate,0-4,22
primary care syndromic,France,2020-W46,ILIconsultationrate,15-64,32.9
primary care syndromic,France,2020-W46,ILIconsultationrate,5-14,11.1
primary care syndromic,France,2020-W46,ILIconsultationrate,65+,30.6
primary care syndromic,France,2020-W46,ILIconsultationrate,total,29.2
primary care syndromic,France,2020-W45,ILIconsultationrate,0-4,11.5
primary care syndromic,France,2020-W45,ILIconsultationrate,15-64,61.2
primary care syndromic,France,2020-W45,ILIconsultationrate,5-14,18.2
primary care syndromic,France,2020-W45,ILIconsultationrate,65+,49.6
primary care syndromic,France,2020-W45,ILIconsultationrate,total,50.8
primary care syndromic,France,2020-W44,ILIconsultationrate,0-4,6.9
primary care syndromic,France,2020-W44,ILIconsultationrate,15-64,70.6
primary care syndromic,France,2020-W44,ILIconsultationrate,5-14,15.2
primary care syndromic,France,2020-W44,ILIconsultationrate,65+,36
primary care syndromic,France,2020-W44,ILIconsultationrate,total,53.3
primary care syndromic,France,2020-W43,ILIconsultationrate,0-4,26.5
primary care syndromic,France,2020-W43,ILIconsultationrate,15-64,73.1
primary care syndromic,France,2020-W43,ILIconsultationrate,5-14,20.2
primary care syndromic,France,2020-W43,ILIconsultationrate,65+,38.7
primary care syndromic,France,2020-W43,ILIconsultationrate,total,57.1
primary care syndromic,France,2020-W42,ILIconsultationrate,0-4,44.4
primary care syndromic,France,2020-W42,ILIconsultationrate,15-64,58.9
primary care syndromic,France,2020-W42,ILIconsultationrate,5-14,31.8
primary care syndromic,France,2020-W42,ILIconsultationrate,65+,17
primary care syndromic,France,2020-W42,ILIconsultationrate,total,46.3
primary care syndromic,France,2020-W41,ILIconsultationrate,0-4,33.7
primary care syndromic,France,2020-W41,ILIconsultationrate,15-64,47.1
primary care syndromic,France,2020-W41,ILIconsultationrate,5-14,26.5
primary care syndromic,France,2020-W41,ILIconsultationrate,65+,16.4
primary care syndromic,France,2020-W41,ILIconsultationrate,total,37.6
primary care syndromic,France,2020-W40,ILIconsultationrate,0-4,15.9
primary care syndromic,France,2020-W40,ILIconsultationrate,15-64,30.4
primary care syndromic,France,2020-W40,ILIconsultationrate,5-14,27.6
primary care syndromic,France,2020-W40,ILIconsultationrate,65+,15.5
primary care syndromic,France,2020-W40,ILIconsultationrate,total,26.2
primary care syndromic,France,2020-W39,ILIconsultationrate,0-4,2.4
primary care syndromic,France,2020-W39,ILIconsultationrate,15-64,31.7
primary care syndromic,France,2020-W39,ILIconsultationrate,5-14,21.1
primary care syndromic,France,2020-W39,ILIconsultationrate,65+,7.3
primary care syndromic,France,2020-W39,ILIconsultationrate,total,23.8
primary care syndromic,France,2020-W38,ILIconsultationrate,0-4,34.2
primary care syndromic,France,2020-W38,ILIconsultationrate,15-64,35.2
primary care syndromic,France,2020-W38,ILIconsultationrate,5-14,39.8
primary care syndromic,France,2020-W38,ILIconsultationrate,65+,13.5
primary care syndromic,France,2020-W38,ILIconsultationrate,total,31.3
primary care syndromic,France,2020-W37,ILIconsultationrate,0-4,29.1
primary care syndromic,France,2020-W37,ILIconsultationrate,15-64,20.9
primary care syndromic,France,2020-W37,ILIconsultationrate,5-14,36.4
primary care syndromic,France,2020-W37,ILIconsultationrate,65+,5.5
primary care syndromic,France,2020-W37,ILIconsultationrate,total,20.1
primary care syndromic,France,2020-W36,ILIconsultationrate,0-4,31.2
primary care syndromic,France,2020-W36,ILIconsultationrate,15-64,10.4
primary care syndromic,France,2020-W36,ILIconsultationrate,5-14,9.6
primary care syndromic,France,2020-W36,ILIconsultationrate,65+,2.6
primary care syndromic,France,2020-W36,ILIconsultationrate,total,9.9
primary care syndromic,France,2020-W35,ILIconsultationrate,0-4,24.4
primary care syndromic,France,2020-W35,ILIconsultationrate,15-64,14
primary care syndromic,France,2020-W35,ILIconsultationrate,5-14,3.7
primary care syndromic,France,2020-W35,ILIconsultationrate,65+,6.2
primary care syndromic,France,2020-W35,ILIconsultationrate,total,11.7
primary care syndromic,France,2020-W34,ILIconsultationrate,0-4,4.8
primary care syndromic,France,2020-W34,ILIconsultationrate,15-64,6.2
primary care syndromic,France,2020-W34,ILIconsultationrate,5-14,1.1
primary care syndromic,France,2020-W34,ILIconsultationrate,65+,13.7
primary care syndromic,France,2020-W34,ILIconsultationrate,total,7
primary care syndromic,France,2020-W33,ILIconsultationrate,0-4,0
primary care syndromic,France,2020-W33,ILIconsultationrate,15-64,3.3
primary care syndromic,France,2020-W33,ILIconsultationrate,5-14,2.9
primary care syndromic,France,2020-W33,ILIconsultationrate,65+,13.4
primary care syndromic,France,2020-W33,ILIconsultationrate,total,5.1
primary care syndromic,France,2020-W32,ILIconsultationrate,0-4,0
primary care syndromic,France,2020-W32,ILIconsultationrate,15-64,2.7
primary care syndromic,France,2020-W32,ILIconsultationrate,5-14,2.6
primary care syndromic,France,2020-W32,ILIconsultationrate,65+,10.9
primary care syndromic,France,2020-W32,ILIconsultationrate,total,4.2
primary care syndromic,France,2020-W31,ILIconsultationrate,0-4,13.2
primary care syndromic,France,2020-W31,ILIconsultationrate,15-64,4.4
primary care syndromic,France,2020-W31,ILIconsultationrate,5-14,4.4
primary care syndromic,France,2020-W31,ILIconsultationrate,65+,3.9
primary care syndromic,France,2020-W31,ILIconsultationrate,total,4.8
primary care syndromic,Germany,2025-W18,ARIconsultationrate,0-4,2096
primary care syndromic,Germany,2025-W18,ARIconsultationrate,15-64,654.1
primary care syndromic,Germany,2025-W18,ARIconsultationrate,5-14,654
primary care syndromic,Germany,2025-W18,ARIconsultationrate,65+,307
primary care syndromic,Germany,2025-W18,ARIconsultationrate,total,614.9
primary care syndromic,Germany,2025-W17,ARIconsultationrate,0-4,2213
primary care syndromic,Germany,2025-W17,ARIconsultationrate,15-64,901.2
primary care syndromic,Germany,2025-W17,ARIconsultationrate,5-14,617
primary care syndromic,Germany,2025-W17,ARIconsultationrate,65+,455
primary care syndromic,Germany,2025-W17,ARIconsultationrate,total,798.9
primary care syndromic,Germany,2025-W16,ARIconsultationrate,0-4,2894
primary care syndromic,Germany,2025-W16,ARIconsultationrate,15-64,840.9
primary care syndromic,Germany,2025-W16,ARIconsultationrate,5-14,917
primary care syndromic,Germany,2025-W16,ARIconsultationrate,65+,449
primary care syndromic,Germany,2025-W16,ARIconsultationrate,total,824
primary care syndromic,Germany,2025-W15,ARIconsultationrate,0-4,3576
primary care syndromic,Germany,2025-W15,ARIconsultationrate,15-64,1304.1
primary care syndromic,Germany,2025-W15,ARIconsultationrate,5-14,1480
primary care syndromic,Germany,2025-W15,ARIconsultationrate,65+,557
primary care syndromic,Germany,2025-W15,ARIconsultationrate,total,1199.9
primary care syndromic,Germany,2025-W14,ARIconsultationrate,0-4,4156
primary care syndromic,Germany,2025-W14,ARIconsultationrate,15-64,1472.3
primary care syndromic,Germany,2025-W14,ARIconsultationrate,5-14,1922
primary care syndromic,Germany,2025-W14,ARIconsultationrate,65+,691
primary care syndromic,Germany,2025-W14,ARIconsultationrate,total,1401.9
primary care syndromic,Germany,2025-W13,ARIconsultationrate,0-4,4188
primary care syndromic,Germany,2025-W13,ARIconsultationrate,15-64,1427
primary care syndromic,Germany,2025-W13,ARIconsultationrate,5-14,1913
primary care syndromic,Germany,2025-W13,ARIconsultationrate,65+,677
primary care syndromic,Germany,2025-W13,ARIconsultationrate,total,1372.9
primary care syndromic,Germany,2025-W12,ARIconsultationrate,0-4,4634
primary care syndromic,Germany,2025-W12,ARIconsultationrate,15-64,1575.8
primary care syndromic,Germany,2025-W12,ARIconsultationrate,5-14,2058
primary care syndromic,Germany,2025-W12,ARIconsultationrate,65+,694
primary care syndromic,Germany,2025-W12,ARIconsultationrate,total,1494.9
primary care syndromic,Germany,2025-W11,ARIconsultationrate,0-4,4945
primary care syndromic,Germany,2025-W11,ARIconsultationrate,15-64,2061.4
primary care syndromic,Germany,2025-W11,ARIconsultationrate,5-14,2283
primary care syndromic,Germany,2025-W11,ARIconsultationrate,65+,834
primary care syndromic,Germany,2025-W11,ARIconsultationrate,total,1843.9
primary care syndromic,Germany,2025-W10,ARIconsultationrate,0-4,5387
primary care syndromic,Germany,2025-W10,ARIconsultationrate,15-64,2016.3
primary care syndromic,Germany,2025-W10,ARIconsultationrate,5-14,2477
primary care syndromic,Germany,2025-W10,ARIconsultationrate,65+,789
primary care syndromic,Germany,2025-W10,ARIconsultationrate,total,1844
primary care syndromic,Germany,2025-W09,ARIconsultationrate,0-4,6212
primary care syndromic,Germany,2025-W09,ARIconsultationrate,15-64,2526
primary care syndromic,Germany,2025-W09,ARIconsultationrate,5-14,3444
primary care syndromic,Germany,2025-W09,ARIconsultationrate,65+,943
primary care syndromic,Germany,2025-W09,ARIconsultationrate,total,2305
primary care syndromic,Germany,2025-W08,ARIconsultationrate,0-4,6877
primary care syndromic,Germany,2025-W08,ARIconsultationrate,15-64,2750.2
primary care syndromic,Germany,2025-W08,ARIconsultationrate,5-14,4140
primary care syndromic,Germany,2025-W08,ARIconsultationrate,65+,963
primary care syndromic,Germany,2025-W08,ARIconsultationrate,total,2532
primary care syndromic,Germany,2025-W07,ARIconsultationrate,0-4,7128
primary care syndromic,Germany,2025-W07,ARIconsultationrate,15-64,2910.1
primary care syndromic,Germany,2025-W07,ARIconsultationrate,5-14,4397
primary care syndromic,Germany,2025-W07,ARIconsultationrate,65+,917
primary care syndromic,Germany,2025-W07,ARIconsultationrate,total,2645.9
primary care syndromic,Germany,2025-W06,ARIconsultationrate,0-4,7213.1
primary care syndromic,Germany,2025-W06,ARIconsultationrate,15-64,2635.9
primary care syndromic,Germany,2025-W06,ARIconsultationrate,5-14,4443
primary care syndromic,Germany,2025-W06,ARIconsultationrate,65+,818
primary care syndromic,Germany,2025-W06,ARIconsultationrate,total,2471.9
primary care syndromic,Germany,2025-W05,ARIconsultationrate,0-4,7832
primary care syndromic,Germany,2025-W05,ARIconsultationrate,15-64,2707.7
primary care syndromic,Germany,2025-W05,ARIconsultationrate,5-14,5248
primary care syndromic,Germany,2025-W05,ARIconsultationrate,65+,894
primary care syndromic,Germany,2025-W05,ARIconsultationrate,total,2640
primary care syndromic,Germany,2025-W04,ARIconsultationrate,0-4,7078.1
primary care syndromic,Germany,2025-W04,ARIconsultationrate,15-64,2266.8
primary care syndromic,Germany,2025-W04,ARIconsultationrate,5-14,3858
primary care syndromic,Germany,2025-W04,ARIconsultationrate,65+,767
primary care syndromic,Germany,2025-W04,ARIconsultationrate,total,2186.9
primary care syndromic,Germany,2025-W03,ARIconsultationrate,0-4,4824
primary care syndromic,Germany,2025-W03,ARIconsultationrate,15-64,1823
primary care syndromic,Germany,2025-W03,ARIconsultationrate,5-14,2352
primary care syndromic,Germany,2025-W03,ARIconsultationrate,65+,757
primary care syndromic,Germany,2025-W03,ARIconsultationrate,total,1688.9
primary care syndromic,Germany,2025-W02,ARIconsultationrate,0-4,3846
primary care syndromic,Germany,2025-W02,ARIconsultationrate,15-64,1894.1
primary care syndromic,Germany,2025-W02,ARIconsultationrate,5-14,1803
primary care syndromic,Germany,2025-W02,ARIconsultationrate,65+,965
primary care syndromic,Germany,2025-W02,ARIconsultationrate,total,1693.9
primary care syndromic,Germany,2025-W01,ARIconsultationrate,0-4,2530
primary care syndromic,Germany,2025-W01,ARIconsultationrate,15-64,1021.5
primary care syndromic,Germany,2025-W01,ARIconsultationrate,5-14,944
primary care syndromic,Germany,2025-W01,ARIconsultationrate,65+,604
primary care syndromic,Germany,2025-W01,ARIconsultationrate,total,959
primary care syndromic,Germany,2024-W52,ARIconsultationrate,0-4,2093
primary care syndromic,Germany,2024-W52,ARIconsultationrate,15-64,488.3
primary care syndromic,Germany,2024-W52,ARIconsultationrate,5-14,713
primary care syndromic,Germany,2024-W52,ARIconsultationrate,65+,275
primary care syndromic,Germany,2024-W52,ARIconsultationrate,total,519
primary care syndromic,Germany,2024-W51,ARIconsultationrate,0-4,5107
primary care syndromic,Germany,2024-W51,ARIconsultationrate,15-64,1711.7
primary care syndromic,Germany,2024-W51,ARIconsultationrate,5-14,2528
primary care syndromic,Germany,2024-W51,ARIconsultationrate,65+,711
primary care syndromic,Germany,2024-W51,ARIconsultationrate,total,1642
primary care syndromic,Germany,2024-W50,ARIconsultationrate,0-4,5106
primary care syndromic,Germany,2024-W50,ARIconsultationrate,15-64,1860.9
primary care syndromic,Germany,2024-W50,ARIconsultationrate,5-14,2486
primary care syndromic,Germany,2024-W50,ARIconsultationrate,65+,661
primary care syndromic,Germany,2024-W50,ARIconsultationrate,total,1707
primary care syndromic,Germany,2024-W49,ARIconsultationrate,0-4,4639
primary care syndromic,Germany,2024-W49,ARIconsultationrate,15-64,1784.7
primary care syndromic,Germany,2024-W49,ARIconsultationrate,5-14,2334
primary care syndromic,Germany,2024-W49,ARIconsultationrate,65+,629
primary care syndromic,Germany,2024-W49,ARIconsultationrate,total,1618
primary care syndromic,Germany,2024-W48,ARIconsultationrate,0-4,4428
primary care syndromic,Germany,2024-W48,ARIconsultationrate,15-64,1766.5
primary care syndromic,Germany,2024-W48,ARIconsultationrate,5-14,2285
primary care syndromic,Germany,2024-W48,ARIconsultationrate,65+,590
primary care syndromic,Germany,2024-W48,ARIconsultationrate,total,1583.9
primary care syndromic,Germany,2024-W47,ARIconsultationrate,0-4,4384
primary care syndromic,Germany,2024-W47,ARIconsultationrate,15-64,1889.4
primary care syndromic,Germany,2024-W47,ARIconsultationrate,5-14,2291
primary care syndromic,Germany,2024-W47,ARIconsultationrate,65+,640
primary care syndromic,Germany,2024-W47,ARIconsultationrate,total,1665
primary care syndromic,Germany,2024-W46,ARIconsultationrate,0-4,4576
primary care syndromic,Germany,2024-W46,ARIconsultationrate,15-64,1776.7
primary care syndromic,Germany,2024-W46,ARIconsultationrate,5-14,2351
primary care syndromic,Germany,2024-W46,ARIconsultationrate,65+,645
primary care syndromic,Germany,2024-W46,ARIconsultationrate,total,1617.9
primary care syndromic,Germany,2024-W45,ARIconsultationrate,0-4,4310
primary care syndromic,Germany,2024-W45,ARIconsultationrate,15-64,1991.3
primary care syndromic,Germany,2024-W45,ARIconsultationrate,5-14,2140
primary care syndromic,Germany,2024-W45,ARIconsultationrate,65+,708
