survtype,countryname,yearweek,indicator,age,value
SARI syndromic,Germany,2022-W39,SARIrate,5-14,5.6
SARI syndromic,Germany,2022-W39,SARIrate,65+,39
SARI syndromic,Germany,2022-W39,SARIrate,total,15.3
SARI syndromic,Germany,2022-W38,SARIrate,0-4,33.9
SARI syndromic,Germany,2022-W38,SARIrate,15-64,3.6
SARI syndromic,Germany,2022-W38,SARIrate,5-14,6.3
SARI syndromic,Germany,2022-W38,SARIrate,65+,27.9
SARI syndromic,Germany,2022-W38,SARIrate,total,11.6
SARI syndromic,Germany,2022-W37,SARIrate,0-4,33
SARI syndromic,Germany,2022-W37,SARIrate,15-64,3.4
SARI syndromic,Germany,2022-W37,SARIrate,5-14,7.7
SARI syndromic,Germany,2022-W37,SARIrate,65+,21.7
SARI syndromic,Germany,2022-W37,SARIrate,total,10
SARI syndromic,Germany,2022-W36,SARIrate,0-4,36.2
SARI syndromic,Germany,2022-W36,SARIrate,15-64,3.3
SARI syndromic,Germany,2022-W36,SARIrate,5-14,5.6
SARI syndromic,Germany,2022-W36,SARIrate,65+,22.7
SARI syndromic,Germany,2022-W36,SARIrate,total,10.2
SARI syndromic,Germany,2022-W35,SARIrate,0-4,19.2
SARI syndromic,Germany,2022-W35,SARIrate,15-64,2
SARI syndromic,Germany,2022-W35,SARIrate,5-14,3.9
SARI syndromic,Germany,2022-W35,SARIrate,65+,20.7
SARI syndromic,Germany,2022-W35,SARIrate,total,7.8
SARI syndromic,Germany,2022-W34,SARIrate,0-4,13.3
SARI syndromic,Germany,2022-W34,SARIrate,15-64,2.1
SARI syndromic,Germany,2022-W34,SARIrate,5-14,3.6
SARI syndromic,Germany,2022-W34,SARIrate,65+,21.1
SARI syndromic,Germany,2022-W34,SARIrate,total,7.7
SARI syndromic,Germany,2022-W33,SARIrate,0-4,10.1
SARI syndromic,Germany,2022-W33,SARIrate,15-64,3.1
SARI syndromic,Germany,2022-W33,SARIrate,5-14,1.9
SARI syndromic,Germany,2022-W33,SARIrate,65+,25.1
SARI syndromic,Germany,2022-W33,SARIrate,total,8.9
SARI syndromic,Germany,2022-W32,SARIrate,0-4,12.4
SARI syndromic,Germany,2022-W32,SARIrate,15-64,2.8
SARI syndromic,Germany,2022-W32,SARIrate,5-14,1.2
SARI syndromic,Germany,2022-W32,SARIrate,65+,25.1
SARI syndromic,Germany,2022-W32,SARIrate,total,8.8
SARI syndromic,Germany,2022-W31,SARIrate,0-4,8.7
SARI syndromic,Germany,2022-W31,SARIrate,15-64,3.1
SARI syndromic,Germany,2022-W31,SARIrate,5-14,2.7
SARI syndromic,Germany,2022-W31,SARIrate,65+,29.1
SARI syndromic,Germany,2022-W31,SARIrate,total,9.9
SARI syndromic,Germany,2022-W30,SARIrate,0-4,11
SARI syndromic,Germany,2022-W30,SARIrate,15-64,3
SARI syndromic,Germany,2022-W30,SARIrate,5-14,1.5
SARI syndromic,Germany,2022-W30,SARIrate,65+,28.3
SARI syndromic,Germany,2022-W30,SARIrate,total,9.6
SARI syndromic,Germany,2022-W29,SARIrate,0-4,16
SARI syndromic,Germany,2022-W29,SARIrate,15-64,3.3
SARI syndromic,Germany,2022-W29,SARIrate,5-14,2.2
SARI syndromic,Germany,2022-W29,SARIrate,65+,36.5
SARI syndromic,Germany,2022-W29,SARIrate,total,12.2
SARI syndromic,Germany,2022-W28,SARIrate,0-4,20.2
SARI syndromic,Germany,2022-W28,SARIrate,15-64,2.4
SARI syndromic,Germany,2022-W28,SARIrate,5-14,1.7
SARI syndromic,Germany,2022-W28,SARIrate,65+,29.7
SARI syndromic,Germany,2022-W28,SARIrate,total,10.2
SARI syndromic,Germany,2022-W27,SARIrate,0-4,12.4
SARI syndromic,Germany,2022-W27,SARIrate,15-64,3.6
SARI syndromic,Germany,2022-W27,SARIrate,5-14,1.9
SARI syndromic,Germany,2022-W27,SARIrate,65+,27.7
SARI syndromic,Germany,2022-W27,SARIrate,total,10
SARI syndromic,Germany,2022-W26,SARIrate,0-4,14.2
SARI syndromic,Germany,2022-W26,SARIrate,15-64,2.9
SARI syndromic,Germany,2022-W26,SARIrate,5-14,1.5
SARI syndromic,Germany,2022-W26,SARIrate,65+,30.1
SARI syndromic,Germany,2022-W26,SARIrate,total,10.2
SARI syndromic,Germany,2022-W25,SARIrate,0-4,18.8
SARI syndromic,Germany,2022-W25,SARIrate,15-64,3.1
SARI syndromic,Germany,2022-W25,SARIrate,5-14,1.9
SARI syndromic,Germany,2022-W25,SARIrate,65+,27.2
SARI syndromic,Germany,2022-W25,SARIrate,total,9.9
SARI syndromic,Germany,2022-W24,SARIrate,0-4,25.7
SARI syndromic,Germany,2022-W24,SARIrate,15-64,3.2
SARI syndromic,Germany,2022-W24,SARIrate,5-14,1.7
SARI syndromic,Germany,2022-W24,SARIrate,65+,21
SARI syndromic,Germany,2022-W24,SARIrate,total,8.7
SARI syndromic,Germany,2022-W23,SARIrate,0-4,27.9
SARI syndromic,Germany,2022-W23,SARIrate,15-64,3.4
SARI syndromic,Germany,2022-W23,SARIrate,5-14,1.9
SARI syndromic,Germany,2022-W23,SARIrate,65+,23.5
SARI syndromic,Germany,2022-W23,SARIrate,total,9.6
SARI syndromic,Germany,2022-W22,SARIrate,0-4,27.5
SARI syndromic,Germany,2022-W22,SARIrate,15-64,3.5
SARI syndromic,Germany,2022-W22,SARIrate,5-14,2.7
SARI syndromic,Germany,2022-W22,SARIrate,65+,21.5
SARI syndromic,Germany,2022-W22,SARIrate,total,9.2
SARI syndromic,Germany,2022-W21,SARIrate,0-4,24.3
SARI syndromic,Germany,2022-W21,SARIrate,15-64,2.4
SARI syndromic,Germany,2022-W21,SARIrate,5-14,1.5
SARI syndromic,Germany,2022-W21,SARIrate,65+,19.3
SARI syndromic,Germany,2022-W21,SARIrate,total,7.7
SARI syndromic,Germany,2022-W20,SARIrate,0-4,32.1
SARI syndromic,Germany,2022-W20,SARIrate,15-64,2.3
SARI syndromic,Germany,2022-W20,SARIrate,5-14,3.4
SARI syndromic,Germany,2022-W20,SARIrate,65+,19
SARI syndromic,Germany,2022-W20,SARIrate,total,8.2
SARI syndromic,Germany,2022-W19,SARIrate,0-4,31.6
SARI syndromic,Germany,2022-W19,SARIrate,15-64,2.6
SARI syndromic,Germany,2022-W19,SARIrate,5-14,6.5
SARI syndromic,Germany,2022-W19,SARIrate,65+,24.6
SARI syndromic,Germany,2022-W19,SARIrate,total,10.1
SARI syndromic,Germany,2022-W18,SARIrate,0-4,19.7
SARI syndromic,Germany,2022-W18,SARIrate,15-64,3.4
SARI syndromic,Germany,2022-W18,SARIrate,5-14,4.6
SARI syndromic,Germany,2022-W18,SARIrate,65+,25.3
SARI syndromic,Germany,2022-W18,SARIrate,total,9.9
SARI syndromic,Germany,2022-W17,SARIrate,0-4,20.6
SARI syndromic,Germany,2022-W17,SARIrate,15-64,3.5
SARI syndromic,Germany,2022-W17,SARIrate,5-14,2.9
SARI syndromic,Germany,2022-W17,SARIrate,65+,26.7
SARI syndromic,Germany,2022-W17,SARIrate,total,10.2
SARI syndromic,Germany,2022-W16,SARIrate,0-4,30.2
SARI syndromic,Germany,2022-W16,SARIrate,15-64,3.3
SARI syndromic,Germany,2022-W16,SARIrate,5-14,1.7
SARI syndromic,Germany,2022-W16,SARIrate,65+,27.2
SARI syndromic,Germany,2022-W16,SARIrate,total,10.6
SARI syndromic,Germany,2022-W15,SARIrate,0-4,31.1
SARI syndromic,Germany,2022-W15,SARIrate,15-64,3.4
SARI syndromic,Germany,2022-W15,SARIrate,5-14,2.2
SARI syndromic,Germany,2022-W15,SARIrate,65+,30.1
SARI syndromic,Germany,2022-W15,SARIrate,total,11.5
SARI syndromic,Germany,2022-W14,SARIrate,0-4,26.6
SARI syndromic,Germany,2022-W14,SARIrate,15-64,4.1
SARI syndromic,Germany,2022-W14,SARIrate,5-14,4.4
SARI syndromic,Germany,2022-W14,SARIrate,65+,32.4
SARI syndromic,Germany,2022-W14,SARIrate,total,12.5
SARI syndromic,Germany,2022-W13,SARIrate,0-4,36.6
SARI syndromic,Germany,2022-W13,SARIrate,15-64,3.8
SARI syndromic,Germany,2022-W13,SARIrate,5-14,3.1
SARI syndromic,Germany,2022-W13,SARIrate,65+,35.8
SARI syndromic,Germany,2022-W13,SARIrate,total,13.6
SARI syndromic,Germany,2022-W12,SARIrate,0-4,33
SARI syndromic,Germany,2022-W12,SARIrate,15-64,3.8
SARI syndromic,Germany,2022-W12,SARIrate,5-14,1.9
SARI syndromic,Germany,2022-W12,SARIrate,65+,37.6
SARI syndromic,Germany,2022-W12,SARIrate,total,13.7
SARI syndromic,Germany,2022-W11,SARIrate,0-4,27
SARI syndromic,Germany,2022-W11,SARIrate,15-64,4.3
SARI syndromic,Germany,2022-W11,SARIrate,5-14,3.1
SARI syndromic,Germany,2022-W11,SARIrate,65+,39.6
SARI syndromic,Germany,2022-W11,SARIrate,total,14.3
SARI syndromic,Germany,2022-W10,SARIrate,0-4,30.2
SARI syndromic,Germany,2022-W10,SARIrate,15-64,4.1
SARI syndromic,Germany,2022-W10,SARIrate,5-14,2.4
SARI syndromic,Germany,2022-W10,SARIrate,65+,40.2
SARI syndromic,Germany,2022-W10,SARIrate,total,14.4
SARI syndromic,Germany,2022-W09,SARIrate,0-4,31.1
SARI syndromic,Germany,2022-W09,SARIrate,15-64,4.7
SARI syndromic,Germany,2022-W09,SARIrate,5-14,2.4
SARI syndromic,Germany,2022-W09,SARIrate,65+,32.4
SARI syndromic,Germany,2022-W09,SARIrate,total,12.9
SARI syndromic,Germany,2022-W08,SARIrate,0-4,31.1
SARI syndromic,Germany,2022-W08,SARIrate,15-64,4.1
SARI syndromic,Germany,2022-W08,SARIrate,5-14,3.1
SARI syndromic,Germany,2022-W08,SARIrate,65+,33.9
SARI syndromic,Germany,2022-W08,SARIrate,total,12.9
SARI syndromic,Germany,2022-W07,SARIrate,0-4,24.3
SARI syndromic,Germany,2022-W07,SARIrate,15-64,5
SARI syndromic,Germany,2022-W07,SARIrate,5-14,4.1
SARI syndromic,Germany,2022-W07,SARIrate,65+,28.2
SARI syndromic,Germany,2022-W07,SARIrate,total,11.8
SARI syndromic,Germany,2022-W06,SARIrate,0-4,30.7
SARI syndromic,Germany,2022-W06,SARIrate,15-64,5.5
SARI syndromic,Germany,2022-W06,SARIrate,5-14,1.7
SARI syndromic,Germany,2022-W06,SARIrate,65+,30.9
SARI syndromic,Germany,2022-W06,SARIrate,total,12.9
SARI syndromic,Germany,2022-W05,SARIrate,0-4,29.8
SARI syndromic,Germany,2022-W05,SARIrate,15-64,5.2
SARI syndromic,Germany,2022-W05,SARIrate,5-14,4.4
SARI syndromic,Germany,2022-W05,SARIrate,65+,28.2
SARI syndromic,Germany,2022-W05,SARIrate,total,12.2
SARI syndromic,Germany,2022-W04,SARIrate,0-4,30.7
SARI syndromic,Germany,2022-W04,SARIrate,15-64,5.3
SARI syndromic,Germany,2022-W04,SARIrate,5-14,2.4
SARI syndromic,Germany,2022-W04,SARIrate,65+,26.4
SARI syndromic,Germany,2022-W04,SARIrate,total,11.7
SARI syndromic,Germany,2022-W03,SARIrate,0-4,33
SARI syndromic,Germany,2022-W03,SARIrate,15-64,4.7
SARI syndromic,Germany,2022-W03,SARIrate,5-14,3.4
SARI syndromic,Germany,2022-W03,SARIrate,65+,24.9
SARI syndromic,Germany,2022-W03,SARIrate,total,11.2
SARI syndromic,Germany,2022-W02,SARIrate,0-4,29.3
SARI syndromic,Germany,2022-W02,SARIrate,15-64,5.1
SARI syndromic,Germany,2022-W02,SARIrate,5-14,2.4
SARI syndromic,Germany,2022-W02,SARIrate,65+,25.8
SARI syndromic,Germany,2022-W02,SARIrate,total,11.3
SARI syndromic,Germany,2022-W01,SARIrate,0-4,21.1
SARI syndromic,Germany,2022-W01,SARIrate,15-64,7
SARI syndromic,Germany,2022-W01,SARIrate,5-14,1.7
SARI syndromic,Germany,2022-W01,SARIrate,65+,30.9
SARI syndromic,Germany,2022-W01,SARIrate,total,13.3
SARI syndromic,Germany,2021-W52,SARIrate,0-4,30.7
SARI syndromic,Germany,2021-W52,SARIrate,15-64,7.4
SARI syndromic,Germany,2021-W52,SARIrate,5-14,1.8
SARI syndromic,Germany,2021-W52,SARIrate,65+,32.8
SARI syndromic,Germany,2021-W52,SARIrate,total,14.5
SARI syndromic,Germany,2021-W51,SARIrate,0-4,42.7
SARI syndromic,Germany,2021-W51,SARIrate,15-64,7.5
SARI syndromic,Germany,2021-W51,SARIrate,5-14,2.1
SARI syndromic,Germany,2021-W51,SARIrate,65+,39.2
SARI syndromic,Germany,2021-W51,SARIrate,total,16.8
SARI syndromic,Germany,2021-W50,SARIrate,0-4,61.9
SARI syndromic,Germany,2021-W50,SARIrate,15-64,10.9
SARI syndromic,Germany,2021-W50,SARIrate,5-14,3.4
SARI syndromic,Germany,2021-W50,SARIrate,65+,45
SARI syndromic,Germany,2021-W50,SARIrate,total,21.5
SARI syndromic,Germany,2021-W49,SARIrate,0-4,58.1
SARI syndromic,Germany,2021-W49,SARIrate,15-64,13.2
SARI syndromic,Germany,2021-W49,SARIrate,5-14,1.8
SARI syndromic,Germany,2021-W49,SARIrate,65+,51
SARI syndromic,Germany,2021-W49,SARIrate,total,24
SARI syndromic,Germany,2021-W48,SARIrate,0-4,73.9
SARI syndromic,Germany,2021-W48,SARIrate,15-64,12.9
SARI syndromic,Germany,2021-W48,SARIrate,5-14,3.9
SARI syndromic,Germany,2021-W48,SARIrate,65+,53.5
SARI syndromic,Germany,2021-W48,SARIrate,total,25.5
SARI syndromic,Germany,2021-W47,SARIrate,0-4,101.2
SARI syndromic,Germany,2021-W47,SARIrate,15-64,10.2
SARI syndromic,Germany,2021-W47,SARIrate,5-14,4.4
SARI syndromic,Germany,2021-W47,SARIrate,65+,54.3
SARI syndromic,Germany,2021-W47,SARIrate,total,25.6
SARI syndromic,Germany,2021-W46,SARIrate,0-4,119.9
SARI syndromic,Germany,2021-W46,SARIrate,15-64,9.9
SARI syndromic,Germany,2021-W46,SARIrate,5-14,4.4
SARI syndromic,Germany,2021-W46,SARIrate,65+,53.9
SARI syndromic,Germany,2021-W46,SARIrate,total,26.3
SARI syndromic,Germany,2021-W45,SARIrate,0-4,131.9
SARI syndromic,Germany,2021-W45,SARIrate,15-64,9
SARI syndromic,Germany,2021-W45,SARIrate,5-14,4.4
SARI syndromic,Germany,2021-W45,SARIrate,65+,47
SARI syndromic,Germany,2021-W45,SARIrate,total,24.6
SARI syndromic,Germany,2021-W44,SARIrate,0-4,149.2
SARI syndromic,Germany,2021-W44,SARIrate,15-64,9.4
SARI syndromic,Germany,2021-W44,SARIrate,5-14,7.3
SARI syndromic,Germany,2021-W44,SARIrate,65+,46.1
SARI syndromic,Germany,2021-W44,SARIrate,total,25.8
SARI syndromic,Germany,2021-W43,SARIrate,0-4,167.9
SARI syndromic,Germany,2021-W43,SARIrate,15-64,7.7
SARI syndromic,Germany,2021-W43,SARIrate,5-14,6
SARI syndromic,Germany,2021-W43,SARIrate,65+,43.8
SARI syndromic,Germany,2021-W43,SARIrate,total,25.1
SARI syndromic,Germany,2021-W42,SARIrate,0-4,185.2
SARI syndromic,Germany,2021-W42,SARIrate,15-64,7.4
SARI syndromic,Germany,2021-W42,SARIrate,5-14,4.2
SARI syndromic,Germany,2021-W42,SARIrate,65+,35
SARI syndromic,Germany,2021-W42,SARIrate,total,23.4
SARI syndromic,Germany,2021-W41,SARIrate,0-4,173.2
SARI syndromic,Germany,2021-W41,SARIrate,15-64,5.8
SARI syndromic,Germany,2021-W41,SARIrate,5-14,4.4
SARI syndromic,Germany,2021-W41,SARIrate,65+,25.3
SARI syndromic,Germany,2021-W41,SARIrate,total,19.4
SARI syndromic,Germany,2021-W40,SARIrate,0-4,168.9
SARI syndromic,Germany,2021-W40,SARIrate,15-64,6
SARI syndromic,Germany,2021-W40,SARIrate,5-14,4.9
SARI syndromic,Germany,2021-W40,SARIrate,65+,25.6
SARI syndromic,Germany,2021-W40,SARIrate,total,19.4
SARI syndromic,Germany,2021-W39,SARIrate,0-4,140.1
SARI syndromic,Germany,2021-W39,SARIrate,15-64,5.3
SARI syndromic,Germany,2021-W39,SARIrate,5-14,2.3
SARI syndromic,Germany,2021-W39,SARIrate,65+,23
SARI syndromic,Germany,2021-W39,SARIrate,total,16.6
SARI syndromic,Germany,2021-W38,SARIrate,0-4,109.9
SARI syndromic,Germany,2021-W38,SARIrate,15-64,5.2
SARI syndromic,Germany,2021-W38,SARIrate,5-14,3.9
SARI syndromic,Germany,2021-W38,SARIrate,65+,20.6
SARI syndromic,Germany,2021-W38,SARIrate,total,14.5
SARI syndromic,Germany,2021-W37,SARIrate,0-4,74.4
SARI syndromic,Germany,2021-W37,SARIrate,15-64,6
SARI syndromic,Germany,2021-W37,SARIrate,5-14,2.6
SARI syndromic,Germany,2021-W37,SARIrate,65+,20.8
SARI syndromic,Germany,2021-W37,SARIrate,total,13
SARI syndromic,Germany,2021-W36,SARIrate,0-4,60.5
SARI syndromic,Germany,2021-W36,SARIrate,15-64,5.9
SARI syndromic,Germany,2021-W36,SARIrate,5-14,2.1
SARI syndromic,Germany,2021-W36,SARIrate,65+,21.2
SARI syndromic,Germany,2021-W36,SARIrate,total,12.3
SARI syndromic,Germany,2021-W35,SARIrate,0-4,34.1
SARI syndromic,Germany,2021-W35,SARIrate,15-64,5.7
SARI syndromic,Germany,2021-W35,SARIrate,5-14,1.8
SARI syndromic,Germany,2021-W35,SARIrate,65+,19.1
SARI syndromic,Germany,2021-W35,SARIrate,total,10.2
SARI syndromic,Germany,2021-W34,SARIrate,0-4,28.3
SARI syndromic,Germany,2021-W34,SARIrate,15-64,6.2
SARI syndromic,Germany,2021-W34,SARIrate,5-14,1.3
SARI syndromic,Germany,2021-W34,SARIrate,65+,16.3
SARI syndromic,Germany,2021-W34,SARIrate,total,9.4
SARI syndromic,Germany,2021-W33,SARIrate,0-4,30.2
SARI syndromic,Germany,2021-W33,SARIrate,15-64,4.4
SARI syndromic,Germany,2021-W33,SARIrate,5-14,1.8
SARI syndromic,Germany,2021-W33,SARIrate,65+,17.4
SARI syndromic,Germany,2021-W33,SARIrate,total,8.8
SARI syndromic,Germany,2021-W32,SARIrate,0-4,22.5
SARI syndromic,Germany,2021-W32,SARIrate,15-64,3.3
SARI syndromic,Germany,2021-W32,SARIrate,5-14,1.8
SARI syndromic,Germany,2021-W32,SARIrate,65+,17.5
SARI syndromic,Germany,2021-W32,SARIrate,total,7.7
SARI syndromic,Germany,2021-W31,SARIrate,0-4,24.9
SARI syndromic,Germany,2021-W31,SARIrate,15-64,3.6
SARI syndromic,Germany,2021-W31,SARIrate,5-14,3.1
SARI syndromic,Germany,2021-W31,SARIrate,65+,16.3
SARI syndromic,Germany,2021-W31,SARIrate,total,7.9
SARI syndromic,Germany,2021-W30,SARIrate,0-4,31.7
SARI syndromic,Germany,2021-W30,SARIrate,15-64,3.3
SARI syndromic,Germany,2021-W30,SARIrate,5-14,1
SARI syndromic,Germany,2021-W30,SARIrate,65+,16.6
SARI syndromic,Germany,2021-W30,SARIrate,total,7.9
SARI syndromic,Germany,2021-W29,SARIrate,0-4,24.5
SARI syndromic,Germany,2021-W29,SARIrate,15-64,3.1
SARI syndromic,Germany,2021-W29,SARIrate,5-14,2.9
SARI syndromic,Germany,2021-W29,SARIrate,65+,15.9
SARI syndromic,Germany,2021-W29,SARIrate,total,7.4
SARI syndromic,Germany,2021-W28,SARIrate,0-4,24.5
SARI syndromic,Germany,2021-W28,SARIrate,15-64,2.3
SARI syndromic,Germany,2021-W28,SARIrate,5-14,2.3
SARI syndromic,Germany,2021-W28,SARIrate,65+,15.9
SARI syndromic,Germany,2021-W28,SARIrate,total,6.9
SARI syndromic,Germany,2021-W27,SARIrate,0-4,18.2
SARI syndromic,Germany,2021-W27,SARIrate,15-64,2.6
SARI syndromic,Germany,2021-W27,SARIrate,5-14,2.1
SARI syndromic,Germany,2021-W27,SARIrate,65+,14.4
SARI syndromic,Germany,2021-W27,SARIrate,total,6.4
SARI syndromic,Germany,2021-W26,SARIrate,0-4,15.4
SARI syndromic,Germany,2021-W26,SARIrate,15-64,2.7
SARI syndromic,Germany,2021-W26,SARIrate,5-14,2.3
SARI syndromic,Germany,2021-W26,SARIrate,65+,13.7
SARI syndromic,Germany,2021-W26,SARIrate,total,6.1
SARI syndromic,Germany,2021-W25,SARIrate,0-4,19.7
SARI syndromic,Germany,2021-W25,SARIrate,15-64,3
SARI syndromic,Germany,2021-W25,SARIrate,5-14,1.8
SARI syndromic,Germany,2021-W25,SARIrate,65+,13.9
SARI syndromic,Germany,2021-W25,SARIrate,total,6.5
SARI syndromic,Greece,2026-W08,SARIrate,total,2.9
SARI syndromic,Greece,2026-W07,SARIrate,total,2.9
SARI syndromic,Greece,2026-W06,SARIrate,total,3.6
SARI syndromic,Greece,2026-W05,SARIrate,total,3.4
SARI syndromic,Greece,2026-W04,SARIrate,total,3.2
SARI syndromic,Greece,2026-W03,SARIrate,total,3.6
SARI syndromic,Greece,2026-W02,SARIrate,total,5
SARI syndromic,Greece,2026-W01,SARIrate,total,7.4
SARI syndromic,Greece,2025-W52,SARIrate,total,5.8
SARI syndromic,Greece,2025-W51,SARIrate,total,2.6
SARI syndromic,Greece,2025-W50,SARIrate,total,2.3
SARI syndromic,Greece,2025-W49,SARIrate,total,2.1
SARI syndromic,Greece,2025-W48,SARIrate,total,2.1
SARI syndromic,Greece,2025-W47,SARIrate,total,2.1
SARI syndromic,Greece,2025-W46,SARIrate,total,2.1
SARI syndromic,Greece,2025-W45,SARIrate,total,1.7
SARI syndromic,Greece,2025-W44,SARIrate,total,2.6
SARI syndromic,Greece,2025-W43,SARIrate,total,2.4
SARI syndromic,Greece,2025-W42,SARIrate,total,2.9
SARI syndromic,Greece,2025-W41,SARIrate,total,2.1
SARI syndromic,Greece,2025-W40,SARIrate,total,2.3
SARI syndromic,Greece,2025-W39,SARIrate,total,2.2
SARI syndromic,Greece,2025-W38,SARIrate,total,2.1
SARI syndromic,Greece,2025-W37,SARIrate,total,1.8
SARI syndromic,Greece,2025-W36,SARIrate,total,2
SARI syndromic,Greece,2025-W35,SARIrate,total,2
SARI syndromic,Greece,2025-W34,SARIrate,total,2.4
SARI syndromic,Greece,2025-W33,SARIrate,total,2.6
SARI syndromic,Greece,2025-W32,SARIrate,total,2.8
SARI syndromic,Greece,2025-W31,SARIrate,total,2.2
SARI syndromic,Greece,2025-W30,SARIrate,total,2
SARI syndromic,Greece,2025-W29,SARIrate,total,1.7
SARI syndromic,Greece,2025-W28,SARIrate,total,2.2
SARI syndromic,Greece,2025-W27,SARIrate,total,2
SARI syndromic,Greece,2025-W26,SARIrate,total,2.4
SARI syndromic,Greece,2025-W25,SARIrate,total,2
SARI syndromic,Greece,2025-W24,SARIrate,total,2.6
SARI syndromic,Greece,2025-W23,SARIrate,total,2.8
SARI syndromic,Greece,2025-W22,SARIrate,total,2.4
SARI syndromic,Greece,2025-W21,SARIrate,total,2.1
SARI syndromic,Greece,2025-W20,SARIrate,total,2.7
SARI syndromic,Greece,2025-W19,SARIrate,total,2.6
SARI syndromic,Greece,2025-W18,SARIrate,total,3.4
SARI syndromic,Greece,2025-W17,SARIrate,total,4.3
SARI syndromic,Greece,2025-W16,SARIrate,total,5
SARI syndromic,Greece,2025-W15,SARIrate,total,3.3
SARI syndromic,Greece,2025-W14,SARIrate,total,3.7
SARI syndromic,Greece,2025-W13,SARIrate,total,4.5
SARI syndromic,Greece,2025-W12,SARIrate,total,5
SARI syndromic,Greece,2025-W11,SARIrate,total,5
SARI syndromic,Greece,2025-W10,SARIrate,total,6.1
SARI syndromic,Greece,2025-W09,SARIrate,total,5.8
SARI syndromic,Greece,2025-W08,SARIrate,total,4.9
SARI syndromic,Greece,2025-W07,SARIrate,total,5.6
SARI syndromic,Greece,2025-W06,SARIrate,total,6.3
SARI syndromic,Greece,2025-W05,SARIrate,total,5.9
SARI syndromic,Greece,2025-W04,SARIrate,total,6.1
SARI syndromic,Greece,2025-W03,SARIrate,total,6.4
SARI syndromic,Greece,2025-W02,SARIrate,total,6.6
SARI syndromic,Greece,2025-W01,SARIrate,total,8.8
SARI syndromic,Greece,2024-W52,SARIrate,total,7.4
SARI syndromic,Greece,2024-W51,SARIrate,total,4.3
SARI syndromic,Greece,2024-W50,SARIrate,total,3.9
SARI syndromic,Greece,2024-W49,SARIrate,total,2.8
SARI syndromic,Greece,2024-W48,SARIrate,total,4.6
SARI syndromic,Greece,2024-W47,SARIrate,total,3.4
SARI syndromic,Greece,2024-W46,SARIrate,total,4.5
SARI syndromic,Greece,2024-W45,SARIrate,total,3
SARI syndromic,Greece,2024-W44,SARIrate,total,3.9
SARI syndromic,Greece,2024-W43,SARIrate,total,3.5
SARI syndromic,Greece,2024-W42,SARIrate,total,3.7
SARI syndromic,Greece,2024-W41,SARIrate,total,3.7
SARI syndromic,Greece,2024-W40,SARIrate,total,3.7
SARI syndromic,Greece,2024-W39,SARIrate,total,3.4
SARI syndromic,Greece,2024-W38,SARIrate,total,3.5
SARI syndromic,Greece,2024-W37,SARIrate,total,2.5
SARI syndromic,Greece,2024-W36,SARIrate,total,3.6
SARI syndromic,Greece,2024-W35,SARIrate,total,3.4
SARI syndromic,Greece,2024-W34,SARIrate,total,3.4
SARI syndromic,Greece,2024-W33,SARIrate,total,4.7
SARI syndromic,Greece,2024-W32,SARIrate,total,3.8
SARI syndromic,Greece,2024-W31,SARIrate,total,3.6
SARI syndromic,Greece,2024-W30,SARIrate,total,4.5
SARI syndromic,Greece,2024-W29,SARIrate,total,4.2
SARI syndromic,Greece,2024-W28,SARIrate,total,3.8
SARI syndromic,Greece,2024-W27,SARIrate,total,3.1
SARI syndromic,Greece,2024-W26,SARIrate,total,3.9
SARI syndromic,Greece,2024-W25,SARIrate,total,3.6
SARI syndromic,Greece,2024-W24,SARIrate,total,3.5
SARI syndromic,Greece,2024-W23,SARIrate,total,3.4
SARI syndromic,Greece,2024-W22,SARIrate,total,3.9
SARI syndromic,Greece,2024-W21,SARIrate,total,3.1
SARI syndromic,Greece,2024-W20,SARIrate,total,3.8
SARI syndromic,Greece,2024-W19,SARIrate,total,4.5
SARI syndromic,Greece,2024-W18,SARIrate,total,3.7
SARI syndromic,Greece,2024-W17,SARIrate,total,4.1
SARI syndromic,Greece,2024-W16,SARIrate,total,4.3
SARI syndromic,Greece,2024-W15,SARIrate,total,3.2
SARI syndromic,Greece,2024-W14,SARIrate,total,3.7
SARI syndromic,Greece,2024-W13,SARIrate,total,4.9
SARI syndromic,Greece,2024-W12,SARIrate,total,4.9
SARI syndromic,Greece,2024-W11,SARIrate,total,4.2
SARI syndromic,Greece,2024-W10,SARIrate,total,3.7
SARI syndromic,Greece,2024-W09,SARIrate,total,4
SARI syndromic,Greece,2024-W08,SARIrate,total,4.8
SARI syndromic,Greece,2024-W07,SARIrate,total,4.7
SARI syndromic,Greece,2024-W06,SARIrate,total,5.3
SARI syndromic,Greece,2024-W05,SARIrate,total,5.1
SARI syndromic,Greece,2024-W04,SARIrate,total,4.7
SARI syndromic,Greece,2024-W03,SARIrate,total,4.5
SARI syndromic,Greece,2024-W02,SARIrate,total,5.7
SARI syndromic,Greece,2024-W01,SARIrate,total,9.5
SARI syndromic,Greece,2023-W52,SARIrate,total,12.4
